[Tue Mar 31 21:21:56.120013 2015] [:error] [pid 1014] [client 99.254.9.30:50474] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170
[Wed Apr 01 07:21:01.551009 2015] [:error] [pid 3558] [client 99.254.9.30:51034] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:01.551209 2015] [:error] [pid 3558] [client 99.254.9.30:51034] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:01.551237 2015] [:error] [pid 3558] [client 99.254.9.30:51034] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:01.551347 2015] [:error] [pid 3558] [client 99.254.9.30:51034] PHP Warning:  file_get_contents(/var/www/marchtennisclub.com/public_html/to_be/json-api/lib/res/en_strings.json): failed to open stream: No such file or directory in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicUtils.class.php on line 18, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:01.551413 2015] [:error] [pid 3558] [client 99.254.9.30:51034] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:01.551466 2015] [:error] [pid 3558] [client 99.254.9.30:51034] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:01.551485 2015] [:error] [pid 3558] [client 99.254.9.30:51034] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:28.371842 2015] [:error] [pid 3550] [client 99.254.9.30:51048] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:28.371979 2015] [:error] [pid 3550] [client 99.254.9.30:51048] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:28.371994 2015] [:error] [pid 3550] [client 99.254.9.30:51048] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:28.372046 2015] [:error] [pid 3550] [client 99.254.9.30:51048] PHP Warning:  file_get_contents(/var/www/marchtennisclub.com/public_html/to_be/json-api/lib/res/en_strings.json): failed to open stream: No such file or directory in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicUtils.class.php on line 18, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:28.372081 2015] [:error] [pid 3550] [client 99.254.9.30:51048] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:28.372109 2015] [:error] [pid 3550] [client 99.254.9.30:51048] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:28.372119 2015] [:error] [pid 3550] [client 99.254.9.30:51048] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:37.356699 2015] [:error] [pid 3209] [client 99.254.9.30:51056] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:37.356826 2015] [:error] [pid 3209] [client 99.254.9.30:51056] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:37.356841 2015] [:error] [pid 3209] [client 99.254.9.30:51056] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:37.356869 2015] [:error] [pid 3209] [client 99.254.9.30:51056] PHP Notice:  Use of undefined constant BaseMtc_member - assumed 'BaseMtc_member' in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicData.class.php on line 547, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:37.358609 2015] [:error] [pid 3209] [client 99.254.9.30:51056] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:37.358669 2015] [:error] [pid 3209] [client 99.254.9.30:51056] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:37.358681 2015] [:error] [pid 3209] [client 99.254.9.30:51056] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:37.420792 2015] [:error] [pid 3209] [client 99.254.9.30:51056] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:37.420908 2015] [:error] [pid 3209] [client 99.254.9.30:51056] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:37.420924 2015] [:error] [pid 3209] [client 99.254.9.30:51056] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:37.420949 2015] [:error] [pid 3209] [client 99.254.9.30:51056] PHP Notice:  Use of undefined constant BaseMtc_member - assumed 'BaseMtc_member' in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicData.class.php on line 547, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:37.423073 2015] [:error] [pid 3209] [client 99.254.9.30:51056] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:37.423115 2015] [:error] [pid 3209] [client 99.254.9.30:51056] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:21:37.423128 2015] [:error] [pid 3209] [client 99.254.9.30:51056] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:24:18.866848 2015] [:error] [pid 3556] [client 99.254.9.30:51081] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:24:18.866976 2015] [:error] [pid 3556] [client 99.254.9.30:51081] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:24:18.866992 2015] [:error] [pid 3556] [client 99.254.9.30:51081] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:24:18.867041 2015] [:error] [pid 3556] [client 99.254.9.30:51081] PHP Warning:  file_get_contents(/var/www/marchtennisclub.com/public_html/to_be/json-api/lib/res/en_strings.json): failed to open stream: No such file or directory in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicUtils.class.php on line 18, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:24:18.867076 2015] [:error] [pid 3556] [client 99.254.9.30:51081] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:24:18.867104 2015] [:error] [pid 3556] [client 99.254.9.30:51081] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:24:18.867114 2015] [:error] [pid 3556] [client 99.254.9.30:51081] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:26:30.186265 2015] [:error] [pid 3585] [client 99.254.9.30:51104] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:26:30.186447 2015] [:error] [pid 3585] [client 99.254.9.30:51104] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:26:30.186462 2015] [:error] [pid 3585] [client 99.254.9.30:51104] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:26:30.186531 2015] [:error] [pid 3585] [client 99.254.9.30:51104] PHP Warning:  file_get_contents(/var/www/marchtennisclub.com/public_html/to_be/json-api/lib/res/en_strings.json): failed to open stream: No such file or directory in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicUtils.class.php on line 18, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:26:30.186584 2015] [:error] [pid 3585] [client 99.254.9.30:51104] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:26:30.186629 2015] [:error] [pid 3585] [client 99.254.9.30:51104] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:26:30.186644 2015] [:error] [pid 3585] [client 99.254.9.30:51104] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:30:02.019451 2015] [:error] [pid 3577] [client 99.254.9.30:51153] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:30:02.019795 2015] [:error] [pid 3577] [client 99.254.9.30:51153] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:30:02.019830 2015] [:error] [pid 3577] [client 99.254.9.30:51153] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:30:02.020008 2015] [:error] [pid 3577] [client 99.254.9.30:51153] PHP Warning:  file_get_contents(/var/www/marchtennisclub.com/public_html/to_be/json-api/lib/res/en_strings.json): failed to open stream: No such file or directory in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicUtils.class.php on line 18, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:30:02.020125 2015] [:error] [pid 3577] [client 99.254.9.30:51153] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:30:02.020194 2015] [:error] [pid 3577] [client 99.254.9.30:51153] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:30:02.020245 2015] [:error] [pid 3577] [client 99.254.9.30:51153] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:30:07.572890 2015] [:error] [pid 3543] [client 99.254.9.30:51155] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:30:07.573255 2015] [:error] [pid 3543] [client 99.254.9.30:51155] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:30:07.573306 2015] [:error] [pid 3543] [client 99.254.9.30:51155] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:30:07.573373 2015] [:error] [pid 3543] [client 99.254.9.30:51155] PHP Notice:  Use of undefined constant BaseMtc_member - assumed 'BaseMtc_member' in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicData.class.php on line 547, referer: http://marchtennisclub.com/UnitTest/
